SP,IFSP – Araraquara,100,100,0.08843746,0.64559322,0.08843746,0.64559322,0.03,7.15,-21.9698639,-47.87834936194543
SP,IFSP – São Roque,100,100,0.33367033,0.80675723,0.33367033,0.806757229999999,0.0,2.53,-23.554477300000002,-47.150224767664874
SP,IFSP – São João da Boa Vista,200,200,0.134466399999999,0.19972565,0.0672331999999999,0.099862825,0.1,6.13,-21.967164500000003,-46.81268755003651
SP,IFSP - Salto,100,100,0.51110281,0.50753334,0.51110281,0.50753334,0.12,12.46,-23.1968382,-47.3016354476207
SP,IFSP – Guarulhos,100,100,0.77877939,12.97343723,0.77877939,12.97343723,0.0,1.39,-23.4398281,-46.53697253637752
SP,IFSP – Registro,100,100,1.02322584,2.03892196,1.02322583999999,2.03892196,0.0,7.17,-24.5335627,-47.86877272392693
SP,IFSP - Boituva,100,100,0.28316767,0.04178097,0.28316767,0.04178097,0.17,10.41,-23.288417600000002,-47.652089419975766
SP,IFSP – Itapetininga,100,100,0.18496152,0.33506926,0.18496152,0.33506926,0.01,10.26,-23.59391075,-48.01865984586592
SP,IFSP – Sertãozinho,100,100,0.104780169999999,0.151199989999999,0.104780169999999,0.151199989999999,0.03,8.27,-21.1434403,-47.9729072
SP,IFSP – Suzano,100,100,0.341272409999999,0.30876284,0.341272409999999,0.30876284,0.0,2.08,-23.5361901,-46.32657167887888
SP,UFABC – São Bernardo do Campo,100,100,0.00081376,0.000928159999999999,0.00081376,0.000928159999999999,0.0,0.0,-23.677388800000003,-46.564357842078465
SP,Faculdade de Direito - USP,10000,10000,73.12897957,25.22876256,0.7312897957,0.252287625599999,0.01,1.31,40.208313849999996,-8.426210572290943
SP,Hospital Amparo Maternal,1000,1000,0.0,0.0,0.0,0.0,0.0,0.0,-23.6000575,-46.643394
SP,EBC - TV Brasil,1100,1100,5.64010399,0.01705908,0.512742442727272,0.0355358527272727,0.0,1.01,-21.7558839,-41.3231569
SP,IFSP - Campus SP,1000,1000,0.0,0.0,0.520139595999999,2.480852823,0.0,0.87,-23.4398096,-46.537148326885514
SP,Instituto Eldorado,1000,1000,0.0,0.0,0.0,0.0,0.0,0.0,-22.81259025,-47.061523540240785
MG,IFNMG campus Almenara,100,100,0.13748357,0.70734955,0.13748357,0.70734955,0.28,10.64,-16.22860065,-40.74387845321317
MG,UFV campus Florestal,400,400,0.51337848,5.48666321,0.25668924,2.743331605,0.0,2.19,-19.8843234,-44.4179023
MG,IFMG campus São João Evangelista,100,100,0.51403776,1.82547066999999,0.51403776,1.82547066999999,0.0,4.97,-18.550287,-42.76251836360061
MG,LNA - Laboratório Nacional de Astrofísica,100,100,3.00160089,2.09932744,3.00160089,2.09932744,2.26,15.82,-22.4313543,-45.4911118
MG,IFNMG campus Montes Claros,200,200,0.0926255399999999,0.89433965,0.0463127699999999,0.447169825,0.0,0.53,-16.6869614,-43.82763869605411
MG,UFSJ,1000,1000,7.23763045,2.23444379,0.723763045,0.223444379,0.0,3.87,-21.12335255,-44.25157403065783
MG,IFTM campus Uberaba,100,100,0.1535612,1.13029212,0.1535612,1.13029212,0.0,16.31,-19.76961575,-47.94881484279946
MG,UFOP,1000,1000,41.86926504,69.14773687,4.186926504,6.914773687,0.0,2.15,-20.377860249999998,-43.41948534571101
MG,UFVJM campus do Mucuri,200,200,0.15963796,2.13582433999999,0.07981898,1.06791216999999,0.0,6.18,-17.882517149999998,-41.49756863116414
MG,IFMG campus Ribeirão das Neves,100,100,0.52132739,0.85853461,0.52132739,0.85853461,0.0,1.42,-19.7597783,-44.089017380607714
MG,IFTM campus Patrocínio,100,100,0.03590632,0.27846677,0.03590632,0.27846677,0.0,8.43,-18.9555708,-46.982953333521486
MG,IFSULDEMINAS campus Muzambinho,200,200,1.77916372,3.15929745,0.88958186,1.579648725,0.0,15.97,-21.350926,-46.5274161
MG,IFSULDEMINAS campus Passos,100,100,0.47509819,1.04479479,0.47509819,1.04479479,0.07,17.9,-20.714574900000002,-46.628169739004974
MG,IFNMG campus Pirapora,200,200,0.04335728,0.81811963,0.02167864,0.409059815,0.0,8.21,-17.3383299,-44.9263827
MG,IFMG campus Governador Valadares,100,100,78.67915469,1.29922144,78.6791546899999,1.29922144,0.0,4.83,-18.8304194,-41.97585848961644
MG,IFMG campus Ouro Branco,200,200,0.80243607,0.25319295,0.401218035,0.126596475,0.0,2.74,-20.511814,-43.716323329634676
MG,IFMG campus Formiga,100,100,0.172803269999999,0.63620878,0.172803269999999,0.63620878,0.0,5.6,-20.4529366,-45.43844408944126
MG,IFSULDEMINAS campus Três Corações,100,100,0.12594083,0.87826793,0.12594083,0.87826793,0.0,6.32,-21.6924733,-45.26011188062962
MG,IFMG campus Betim,100,100,0.926298829999999,0.59230688,0.92629883,0.59230688,0.0,1.99,-19.9384474,-44.11808556354082
MG,UFU campus Umuarama,200,200,0.47618378,3.66343226,0.23809189,1.83171613,0.0,16.91,-18.8836981,-48.25956880793155
MG,UFVJM campus Janaúba,100,100,0.08412789,0.97810741,0.08412789,0.97810741,0.01,9.24,-15.8675632,-43.307304
MG,IFNMG campus Januária,100,100,0.21068824,1.89830882,0.210688239999999,1.89830882,0.0,10.78,-15.447765100000002,-44.36706798605873
MG,UFV campus Viçosa,2000,2000,23.7618254699999,38.76414604,1.1880912735,1.93820730199999,0.0,3.6,-20.76763505,-42.858785454528096
MG,IFMG campus Bambuí,100,100,18.3596858,0.77077706,18.3596858,0.77077706,0.06,6.11,-20.030290700000002,-46.007119798772166
MG,UFMG campus Pampulha,10000,10000,0.65699664,153.06104466,0.0065699664,1.5306104466,0.0,0.0,-19.87317625,-43.97385326636239
MG,ufla,2000,2000,46.4234694099999,40.29032884,2.3211734705,2.014516442,0.0,5.18,-21.2311625,-44.9940931
MG,IFTM campus Patos de Minas,100,100,0.0510448,0.18717347,0.0510448,0.187173469999999,0.0,12.69,-18.6464043,-46.49173067701133
MG,UFU campus Monte Carmelo,100,100,0.57623867,2.36514981,0.57623867,2.36514981,0.0,14.29,-18.73615685,-47.48371438868695
MG,IFMG campus Santa Luzia,100,100,0.11425305,0.24155539,0.11425305,0.24155539,0.0,0.65,-19.7938385,-43.9140210647198
MG,UFVJM campus I,100,100,0.04549411,0.9925645,0.04549411,0.9925645,0.0,0.52,-17.882517149999998,-41.49756863116414
MG,IFTM campus Paracatú,100,100,1.3056903,2.00916844,1.3056903,2.00916844,0.0,16.78,-17.24758895,-46.88054753300203
MG,UFOP campus João Monlevade,100,100,0.21735001,2.0217158,0.21735001,2.0217158,0.0,2.21,-19.8358432,-43.16787727633134
MG,UNIFAL-MG campus Varginha,200,200,0.1634416,0.41338936,0.0817208,0.20669468,0.0,5.66,-21.42008745,-45.9490588578652
MG,UNIFEI,1000,1000,7.9497178,13.07010906,0.79497178,1.307010906,2.22,15.82,-19.6738,-43.2132602
MG,UNIFEI campus Itabira,200,200,1.44566925,1.82103866999999,0.722834625,0.910519335,0.03,2.94,-19.67372915,-43.21255472892473
MG,IFAM campus Parintins,40,40,0.0,0.00038704,0.0,0.001933975,0.0,0.0,-3.39699255,-57.695912198981105
MG,IFAM campus Lábrea,40,40,0.05443703,0.30765197,0.189544824999999,1.331307375,1.01,657.95,-7.5516419,-63.0716106581597
MG,IFNMG campus Arinos,40,40,0.00396082,0.00622717,0.017254175,0.027653225,0.46,659.02,-15.922370749999999,-46.13490778388248
MG,UFAM campus Parintins,40,40,0.10579476,0.0839981,0.264707775,0.4153268,53.44,623.8,-2.6334228,-56.73397869325075
MG,IFNMG campus Salinas,200,200,0.194445989999999,5.88848066,0.0972229949999999,2.94424033,0.0,10.47,-16.1556526,-42.30845960680793
PR,PTI - Parque Tecnológico de Itaipu,1000,1000,2.69328600999999,8.66138877,0.269328601,0.866138877,0.05,10.67,-25.43391025,-54.59441297070181
PR,UFPR Toledo,100,100,0.0,0.0,0.0,0.0,0.0,13.08,-24.294873850000002,-53.84182189549614
PR,IFPR Cascavel,100,100,0.03882194,0.71644948,0.03882194,0.71644948,0.0,9.28,-24.9168295,-53.4171955
PR,IFPR Assis Chateaubriand ,100,100,0.01406906,0.01909508,0.01406906,0.01909508,0.0,9.92,-24.4030524,-53.5078433
PR,IFPR Curitiba,1000,1000,5.07735169,24.10928571,0.507735169,2.410928571,0.0,0.72,-25.448438799999998,-49.215257310129275
PR,UFFS Laranjeiras do Sul,100,100,2.57539111,2.48020024,2.57539111,2.48020024,0.0,10.65,-25.444386549999997,-52.444230940338954
PR,IFPR Irati,100,100,0.03979654,0.32248112,0.03979654,0.322481119999999,0.0,3.29,-25.492810300000002,-50.63569050752416
PR,UTFPR,20000,20000,0.0,0.00001414,0.186732283799999,0.32171568645,0.0,0.26,-23.550736450000002,-51.427054673254894
PR,UFPR,20000,20000,0.0,0.00001617,0.3708250118,0.4471046714,0.0,0.19,-25.3986967,-49.1207032
PR,UTFPR Apucarana,200,200,0.85075367,0.92102197,0.425376835,0.460510985,0.0,10.71,-23.550736450000002,-51.427054673254894
PR,UTFPR Campo Mourão ,200,200,0.17122361,0.808712099999999,0.0856118049999999,0.404356049999999,0.0,13.94,-24.06160715,-52.385998623580136
PR,UFPR Palotina,200,200,0.94116553,3.20501064999999,0.470582765,1.602505325,50.33,12.63,-24.294873850000002,-53.84182189549614
PR,UTFPR Francisco Beltrão,200,200,0.08659875,0.53583018,0.043299375,0.26791509,0.0,9.83,-26.08463345,-53.0909228583338
PR,UTFPR Londrina,200,200,0.28998637,0.358834239999999,0.144993185,0.179417119999999,0.0,6.5,-23.3072239,-51.114290700735594
PR,UTFPR Cornélio Procópio ,200,200,58.62573753,5.63099723,29.312868765,2.815498615,0.01,6.39,-23.18647095,-50.65687010052727
PR,UTFPR Dois Vizinhos ,200,200,0.35819032,1.20473666,0.17909516,0.60236833,0.0,10.19,-25.704215050000002,-53.097350702654424
PR,UTFPR Pato Branco ,300,300,0.353987049999999,8.71780307,0.117995683333333,2.90593435666666,0.0,9.15,-26.1964874,-52.6895685
PR,UTFPR Ponta Grossa ,200,200,0.25528024,2.27383713,0.12764012,1.13691856499999,0.0,2.58,-25.052339699999997,-50.131252881357554
PR,UEPG - Universidade Estadual de Ponta Grossa,3000,3000,0.0,0.0,0.160235948,1.108191538,0.0,2.85,-25.0946814,-50.10330663762768
PR,UFPR Paranaguá,100,100,0.0367737,0.75957056,0.0367737,0.75957056,0.0,1.68,-25.521638,-48.5072398
PR,UFPR Litoral,200,200,28.44677407,1.55130852,14.223387035,0.77565426,1.17,6.62,-25.83520205,-48.539047401147414
PR,UFFS Realeza,100,100,5.57673353,2.30550429,5.57673353,2.30550429,0.0,10.23,-25.790079,-53.52758665307769
PR,UNILA,1000,1000,5.43967134999999,42.72055977,0.543967134999999,4.272055977,0.04,10.93,-25.49482605,-54.56329285463681
PR,IFPR Barracão,100,100,0.00287277,0.00336429,0.00287276999999999,0.00336429,0.0,10.73,-26.2335843,-53.6389276
PR,UFPR Jandaia do Sul,100,100,0.32755669,1.57614384,0.32755669,1.57614384,0.0,8.17,-23.596699450000003,-51.64947849010081
PR,IFPR Pinhais,100,100,0.0130329,0.08426931,0.0130329,0.08426931,0.0,1.17,-25.42429045,-49.16321215388488
PR,IFPR Telêmaco Borba ,200,200,0.0117192999999999,0.156330339999999,0.00585964999999999,0.0781651699999999,0.0,3.91,-24.33768365,-50.657742059917915
PR,IFPR Londrina,100,100,0.01655227,0.62832099,0.01655227,0.62832099,0.11,6.59,-23.140320600000003,-49.97266763205198
